STATION YEAR DATE X_L93 Y_L93 SP BIOMASS DENSITY
LOTCla 2001 2001-06-08 490354 6364400 CHE 2.01938437828487 0.0259179265658747
LOTCla 2006 2006-06-08 490354 6364400 CHE 0.228958515333544 0.00309597523219814
LOTCla 2009 2009-07-03 490354 6364400 CHE 0.260669178469834 0.0656
LOTCla 2010 2010-07-08 490354 6364400 CHE 0.170102624347123 0.0112
LOTCla 2011 2011-06-29 490354 6364400 CHE 0.49014212069257 0.106181818181818
LOTCla 2012 2012-06-14 490354 6364400 CHE 0.8590948626486 0.056
LOTCla 2013 2013-06-25 490354 6364400 CHE 0.261229253943852 0.028
LOTCla 2014 2014-08-20 490354 6364400 CHE 0.806993016457704 0.0296
LOTCla 2015 2015-06-30 490354 6364400 CHE 0.370625395086927 0.0048
LOTCla 2016 2016-06-29 490354 6364400 CHE 0.242940129140574 0.0816
LOTCla 2017 2017-06-27 490354 6364400 CHE 0.270961539334181 0.0574545454545455
LOTCla 2018 2018-06-20 490354 6364400 CHE 0.715188761236366 0.0168
LOTCla 2019 2019-06-28 490354 6364400 CHE 0.31816142318431 0.0184
LOTCla 2020 2020-06-23 490354 6364400 CHE 0.51085645853275 0.0136
LOTCla 1999 1999-06-09 490354 6364400 GOU 0.080276558786562 0.0108481262327416
LOTCla 2001 2001-06-08 490354 6364400 GOU 0.0306300977555724 0.0060475161987041
LOTCla 2006 2006-06-08 490354 6364400 GOU 0.0213678513839864 0.00309597523219814
LOTCla 2009 2009-07-03 490354 6364400 GOU 0.347433313228446 0.0552
LOTCla 2010 2010-07-08 490354 6364400 GOU 0.0741701348155532 0.0152
LOTCla 2011 2011-06-29 490354 6364400 GOU 0.0564385518247244 0.0232727272727273
LOTCla 2012 2012-06-14 490354 6364400 GOU 0.0454393327704252 0.0024
LOTCla 2014 2014-08-20 490354 6364400 GOU 0.0224375416690243 0.0016
LOTCla 2017 2017-06-27 490354 6364400 GOU 0.0130876778064515 0.0225454545454545
LOTCla 2018 2018-06-20 490354 6364400 GOU 0.0475768754737885 0.0064
LOTCla 2019 2019-06-28 490354 6364400 GOU 0.0220393574351791 0.0176
LOTCla 2020 2020-06-23 490354 6364400 GOU 0.0155569261030561 0.008
LOUFou 1994 1994-06-21 543138 6243600 CHE 3.05732849580684 0.0148530331457161
LOUFou 1995 1995-06-13 543138 6243600 CHE 1.40844028145132 0.00397329942784488
LOUFou 1996 1996-06-18 543138 6243600 CHE 2.83852634873868 0.0164365548980934
LOUFou 1997 1997-06-11 543138 6243600 CHE 6.03553485655068 0.0290154104068605
LOUFou 1998 1998-06-18 543138 6243600 CHE 3.69002021907879 0.0177125506072875
LOUFou 1999 1999-06-02 543138 6243600 CHE 1.2769889455353 0.0125418060200669
LOUFou 2000 2000-07-12 543138 6243600 CHE 3.16971026019565 0.0392628205128205
LOUFou 2006 2006-06-07 543138 6243600 CHE 5.41498890329987 0.0302317769566678
LOUFou 2009 2009-06-19 543138 6243600 CHE 4.9621372228822 0.0336842105263158
LOUFou 2010 2010-07-08 543138 6243600 CHE 0.651121249538371 0.00746666666666667
LOUFou 2011 2011-06-21 543138 6243600 CHE 0.517883872609895 0.00426666666666667
LOUFou 2013 2013-07-10 543138 6243600 CHE 0.205875836567488 0.0170666666666667
LOUFou 2014 2014-09-05 543138 6243600 CHE 0.329994485329786 0.00853333333333333
LOUFou 2016 2016-06-27 543138 6243600 CHE 1.76291967872455 0.0202666666666667
LOUFou 2018 2018-10-08 543138 6243600 CHE 0.543657517994196 0.0309333333333333
LOUFou 2019 2019-07-10 543138 6243600 CHE 0.948200045884832 0.0202666666666667
LOUFou 2020 2020-06-23 543138 6243600 CHE 1.03301880811861 0.0181333333333333
LOUFou 1994 1994-06-21 543138 6243600 GOU 0.273273606855715 0.0429956222639149
LOUFou 1995 1995-06-13 543138 6243600 GOU 0.410387154274369 0.0413223140495868
LOUFou 1996 1996-06-18 543138 6243600 GOU 0.595997435947207 0.119165023011177
LOUFou 1997 1997-06-11 543138 6243600 GOU 0.521497091567017 0.104777870913663
LOUFou 1998 1998-06-18 543138 6243600 GOU 0.365047422373679 0.0430161943319838
LOUFou 1999 1999-06-02 543138 6243600 GOU 0.0728272121034383 0.00752508361204013
LOUFou 2000 2000-07-12 543138 6243600 GOU 0.255705430131579 0.0512820512820513
LOUFou 2006 2006-06-07 543138 6243600 GOU 0.686746035102457 0.0663419549882432
LOUFou 2009 2009-06-19 543138 6243600 GOU 0.376029417279907 0.0463157894736842
LOUFou 2009 2009-06-19 543138 6243600 GOU 0.388537685130677 0.0578947368421053
LOUFou 2010 2010-07-08 543138 6243600 GOU 0.3008 0.0842666666666667
LOUFou 2010 2010-07-08 543138 6243600 GOU 0.337128596968052 0.0704
LOUFou 2011 2011-06-21 543138 6243600 GOU 0.432 0.0426666666666667
LOUFou 2011 2011-06-21 543138 6243600 GOU 0.376666362794378 0.0437333333333333
LOUFou 2012 2012-07-09 543138 6243600 GOU 0.39384296537707 0.0373333333333333
LOUFou 2012 2012-07-09 543138 6243600 GOU 0.538666666666667 0.0490666666666667
LOUFou 2014 2014-09-05 543138 6243600 GOU 0.0821303923554808 0.0192
LOUFou 2016 2016-06-27 543138 6243600 GOU 0.488105655186116 0.096
LOUFou 2016 2016-06-27 543138 6243600 GOU 0.910933333333333 0.158933333333333
LOUFou 2018 2018-10-08 543138 6243600 GOU 0.101477396317706 0.0288
LOUFou 2019 2019-07-10 543138 6243600 GOU 0.720194642666439 0.0917333333333333
LOUFou 2020 2020-06-23 543138 6243600 GOU 0.462151361120522 0.0768
LOUFou 1994 1994-06-21 543138 6243600 VAI 0.0249728424690722 0.0140712945590994
LOUFou 1995 1995-06-13 543138 6243600 VAI 0.00453920397989212 0.00238397965670693
LOUFou 1996 1996-06-18 543138 6243600 VAI 0.0079080791236538 0.00410913872452334
LOUFou 1997 1997-06-11 543138 6243600 VAI 0.022765399844727 0.0112837707137791
LOUFou 1998 1998-06-18 543138 6243600 VAI 0.00545012442202905 0.00337381916329285
LOUFou 1999 1999-06-02 543138 6243600 VAI 0.0184630811986639 0.0142140468227425
LOUFou 2000 2000-07-12 543138 6243600 VAI 0.0316399512722902 0.0176282051282051
LOUFou 2006 2006-06-07 543138 6243600 VAI 0.136431309244534 0.0512260665099093
LOUFou 2006 2006-06-07 543138 6243600 VAI 0.0856567013772254 0.0629828686597246
LOUFou 2009 2009-06-19 543138 6243600 VAI 0.0853554782335434 0.0536842105263158
LOUFou 2009 2009-06-19 543138 6243600 VAI 0.0443782711892771 0.0631578947368421
LOUFou 2010 2010-07-08 543138 6243600 VAI 0.178133333333333 0.142933333333333
LOUFou 2010 2010-07-08 543138 6243600 VAI 0.0804049730019756 0.0469333333333333
LOUFou 2011 2011-06-21 543138 6243600 VAI 0.171733333333333 0.0864
LOUFou 2011 2011-06-21 543138 6243600 VAI 0.0612662743583621 0.032
LOUFou 2012 2012-07-09 543138 6243600 VAI 0.1376 0.0693333333333333
LOUFou 2012 2012-07-09 543138 6243600 VAI 0.0673885460636823 0.032
LOUFou 2014 2014-09-05 543138 6243600 VAI 0.0138666666666667 0.0352
LOUFou 2014 2014-09-05 543138 6243600 VAI 0.033193418425359 0.032
LOUFou 2016 2016-06-27 543138 6243600 VAI 0.1664 0.0938666666666667
LOUFou 2016 2016-06-27 543138 6243600 VAI 0.0916571311284824 0.0586666666666667
LOUFou 2018 2018-10-08 543138 6243600 VAI 0.0295540253266718 0.0309333333333333
LOUFou 2019 2019-07-10 543138 6243600 VAI 0.136677714536164 0.0864
LOUFou 2020 2020-06-23 543138 6243600 VAI 0.0826303870584345 0.0522666666666667
LOYVou 1994 1994-08-19 575739 6468630 CHE 0.263964561633327 0.00166666666666667
LOYVou 1995 1995-08-22 575739 6468630 CHE 0.226503224077727 0.0025
LOYVou 1996 1996-08-08 575739 6468630 CHE 0.216401583520347 0.0019047619047619
LOYVou 1997 1997-09-23 575739 6468630 CHE 0.448678878145568 0.00380952380952381
LOYVou 1998 1998-08-01 575739 6468630 CHE 0.0777431923178131 0.00185185185185185
LOYVou 1999 1999-08-10 575739 6468630 CHE 0.0742230478692777 0.00146520146520147
LOYVou 2000 2000-09-14 575739 6468630 CHE 0.1390871044579 0.000854700854700855
LOYVou 2006 2006-06-20 575739 6468630 CHE 0.771781055839803 0.00369713102632357
LOYVou 1994 1994-08-19 575739 6468630 GOU 0.765978540777223 0.055
LOYVou 1995 1995-08-22 575739 6468630 GOU 0.173759768193192 0.0216666666666667
LOYVou 1995 1995-08-22 575739 6468630 GOU 0.538546093283253 0.0483333333333333
LOYVou 1996 1996-08-08 575739 6468630 GOU 0.530109818710008 0.0552380952380952
LOYVou 1997 1997-09-23 575739 6468630 GOU 0.938432417428862 0.104761904761905
LOYVou 1998 1998-08-01 575739 6468630 GOU 1.03650215564658 0.0722222222222222
LOYVou 1999 1999-08-10 575739 6468630 GOU 0.900734674063377 0.0564102564102564
LOYVou 2000 2000-09-14 575739 6468630 GOU 0.616598421865785 0.0478632478632479
LOYVou 2006 2006-06-20 575739 6468630 GOU 1.93877551020408 0.0961254066844129
LOYVou 2006 2006-06-20 575739 6468630 GOU 0.84222612940979 0.0820763087843833
LOYVou 1994 1994-08-19 575739 6468630 VAI 0.0927285570864725 0.0425
LOYVou 1995 1995-08-22 575739 6468630 VAI 0.0373171824907707 0.0208333333333333
LOYVou 1995 1995-08-22 575739 6468630 VAI 0.341370397646374 0.204166666666667
LOYVou 1996 1996-08-08 575739 6468630 VAI 0.185747248543227 0.119047619047619
LOYVou 1997 1997-09-23 575739 6468630 VAI 0.125714285714286 0.0419047619047619
LOYVou 1997 1997-09-23 575739 6468630 VAI 0.197241879708028 0.103809523809524
LOYVou 1998 1998-08-01 575739 6468630 VAI 0.103925401976969 0.0518518518518519
LOYVou 1999 1999-08-10 575739 6468630 VAI 0.124542124542125 0.0761904761904762
LOYVou 1999 1999-08-10 575739 6468630 VAI 0.113018841428545 0.0893772893772894
LOYVou 2000 2000-09-14 575739 6468630 VAI 0.167658563482422 0.0769230769230769
LOYVou 2006 2006-06-20 575739 6468630 VAI 0.116396498900069 0.0576752440106477
LOYVou 2006 2006-06-20 575739 6468630 VAI 0.483584738243123 0.212215320910973
MILEgl 2000 2000-07-26 628013 6479940 CHE 0.0363020721879006 0.0104297037964122
MILEgl 2005 2005-07-22 628013 6479940 CHE 0.62964363781823 0.0266666666666667
MILEgl 2011 2011-08-09 628013 6479940 CHE 0.771150070228157 0.00476190476190476
MILEgl 1994 1994-08-18 628013 6479940 GOU 5.41130785301226 0.31159780985565
MILEgl 1995 1995-08-23 628013 6479940 GOU 3.1066345283728 0.250591016548463
MILEgl 1996 1996-08-20 628013 6479940 GOU 3.51262939368499 0.23136844552959
MILEgl 1997 1997-08-19 628013 6479940 GOU 1.78555899087022 0.131380072084641
MILEgl 1998 1998-08-02 628013 6479940 GOU 3.05696453371772 0.202127659574468
MILEgl 1999 1999-08-05 628013 6479940 GOU 2.50715393383684 0.199763593380615
MILEgl 2000 2000-07-26 628013 6479940 GOU 2.79393709245561 0.284730913642053
MILEgl 2005 2005-07-22 628013 6479940 GOU 4.93469034603768 0.328333333333333
MILEgl 2011 2011-08-09 628013 6479940 GOU 1.70608849777034 0.0838095238095238
MILEgl 1994 1994-08-18 628013 6479940 VAI 0.281533274448193 0.112493777999004
MILEgl 1995 1995-08-23 628013 6479940 VAI 0.316092235360962 0.138297872340426
MILEgl 1996 1996-08-20 628013 6479940 VAI 0.155003378974544 0.082548540867341
MILEgl 1997 1997-08-19 628013 6479940 VAI 0.198421953097682 0.102313684455296
MILEgl 1998 1998-08-02 628013 6479940 VAI 0.29187746946041 0.125295508274232
MILEgl 1999 1999-08-05 628013 6479940 VAI 0.16198805502847 0.0851063829787234
MILEgl 2000 2000-07-26 628013 6479940 VAI 0.346589942959714 0.136629119733
MILEgl 2005 2005-07-22 628013 6479940 VAI 1.02160235109777 0.348333333333333
MILEgl 2011 2011-08-09 628013 6479940 VAI 0.109037077259029 0.0276190476190476
OSSMon 1994 1994-05-19 484579 6273740 CHE 1.25233991327714 0.0227591036414566
OSSMon 1995 1995-05-23 484579 6273740 CHE 1.27154941948622 0.0153541695100314
OSSMon 1998 1998-05-18 484579 6273740 CHE 1.70841313139394 0.12140902872777
OSSMon 1999 1999-04-29 484579 6273740 CHE 2.93623959683112 0.0393296853625171
OSSMon 2000 2000-06-21 484579 6273740 CHE 0.253876186338575 0.00350140056022409
OSSMon 2005 2005-06-22 484579 6273740 CHE 1.19249845666938 0.0399501422225063
OSSMon 2008 2008-09-26 484579 6273740 CHE 7.43260527932533 0.077189666036547
OSSMon 2009 2009-06-23 484579 6273740 CHE 6.09866420225894 0.0965858041329739
OSSMon 2010 2010-06-01 484579 6273740 CHE 0.916282643602834 0.0200722601364914
OSSMon 2011 2011-07-11 484579 6273740 CHE 5.67503928377142 0.0720164609053498
OSSMon 2012 2012-05-15 484579 6273740 CHE 7.12305829131576 0.103930461073318
OSSMon 2013 2013-07-04 484579 6273740 CHE 1.3913831614356 0.0759259259259259
OSSMon 2014 2014-05-22 484579 6273740 CHE 1.26891821170469 0.0524109014675052
OSSMon 2015 2015-05-29 484579 6273740 CHE 0.798706407037965 0.0790895061728395
OSSMon 2016 2016-09-23 484579 6273740 CHE 2.92128296129464 0.09958071278826
OSSMon 2017 2017-05-22 484579 6273740 CHE 1.57556886685303 0.0859634041508044
OSSMon 2018 2018-10-12 484579 6273740 CHE 7.11687472570629 0.231924084696551
OSSMon 2019 2019-05-14 484579 6273740 CHE 7.4160481508397 0.194350868100544
OSSMon 2020 2020-06-26 484579 6273740 CHE 1.96514399152015 0.0557439494588192
OSSMon 1994 1994-05-19 484579 6273740 GOU 0.0172023684665805 0.0140056022408964
OSSMon 1995 1995-05-23 484579 6273740 GOU 0.442084642617413 0.0460625085300942
OSSMon 1996 1996-05-23 484579 6273740 GOU 0.223023891708547 0.0205566097406705
OSSMon 1997 1997-05-22 484579 6273740 GOU 0.277465704660175 0.0196078431372549
OSSMon 1998 1998-05-18 484579 6273740 GOU 0.764778919885963 0.106019151846785
OSSMon 1999 1999-04-29 484579 6273740 GOU 0.490125296355944 0.085499316005472
OSSMon 2000 2000-06-21 484579 6273740 GOU 0.787337091607946 0.0612745098039216
OSSMon 2005 2005-06-22 484579 6273740 GOU 0.511937975330075 0.0383521365336061
OSSMon 2008 2008-09-26 484579 6273740 GOU 0.492447554184981 0.0299306868304978
OSSMon 2009 2009-06-23 484579 6273740 GOU 0.400913685443257 0.0224618149146451
OSSMon 2010 2010-06-01 484579 6273740 GOU 0.35922892309952 0.148534725010036
OSSMon 2011 2011-07-11 484579 6273740 GOU 0.912454015741259 0.0925925925925926
OSSMon 2011 2011-07-11 484579 6273740 GOU 0.991769547325103 0.0679012345679012
OSSMon 2012 2012-05-15 484579 6273740 GOU 1.63832199546485 0.175736961451247
OSSMon 2012 2012-05-15 484579 6273740 GOU 1.48510843728557 0.171957671957672
OSSMon 2013 2013-07-04 484579 6273740 GOU 1.27130118955727 0.0981481481481482
OSSMon 2014 2014-05-22 484579 6273740 GOU 0.124107752514969 0.00776457799518596
OSSMon 2016 2016-09-23 484579 6273740 GOU 0.578266946191475 0.188679245283019
OSSMon 2016 2016-09-23 484579 6273740 GOU 1.02313897900263 0.139762403913347
OSSMon 2017 2017-05-22 484579 6273740 GOU 1.44509084191567 0.16578656514798
OSSMon 2017 2017-05-22 484579 6273740 GOU 1.26284334192967 0.274264194195423
OSSMon 2018 2018-10-12 484579 6273740 GOU 2.63974595368067 0.437291976488917
OSSMon 2019 2019-05-14 484579 6273740 GOU 1.97858215231471 0.246177766260689
OSSMon 2020 2020-06-26 484579 6273740 GOU 2.31306249354022 0.171877177498026
OSSMon 1994 1994-05-19 484579 6273740 VAI 0.0129590136271806 0.0140056022408964
OSSMon 1995 1995-05-23 484579 6273740 VAI 0.16015124709927 0.0562986215367818
OSSMon 1996 1996-05-23 484579 6273740 VAI 0.0220222900560593 0.0094876660341556
OSSMon 1997 1997-05-22 484579 6273740 VAI 0.0546146338643064 0.0179738562091503
OSSMon 1998 1998-05-18 484579 6273740 VAI 0.429680324020886 0.194938440492476
OSSMon 1999 1999-04-29 484579 6273740 VAI 0.283283122624198 0.128248974008208
OSSMon 2000 2000-06-21 484579 6273740 VAI 0.125471557732527 0.0315126050420168
OSSMon 2005 2005-06-22 484579 6273740 VAI 0.132642976809019 0.0415481479114066
OSSMon 2008 2008-09-26 484579 6273740 VAI 0.0465495674961541 0.00945179584120983
OSSMon 2009 2009-06-23 484579 6273740 VAI 0.00224791744788522 0.00224618149146451
OSSMon 2010 2010-06-01 484579 6273740 VAI 0.0143067496662586 0.00802890405459655
OSSMon 2011 2011-07-11 484579 6273740 VAI 0.0176638378914846 0.0102880658436214
OSSMon 2012 2012-05-15 484579 6273740 VAI 0.048078867976367 0.0226757369614512
OSSMon 2015 2015-05-29 484579 6273740 VAI 0.120457430120109 0.0443672839506173
OSSMon 2016 2016-09-23 484579 6273740 VAI 0.418314830380307 0.220125786163522
OSSMon 2016 2016-09-23 484579 6273740 VAI 0.300489168413697 0.172955974842767
OSSMon 2017 2017-05-22 484579 6273740 VAI 0.800023048363345 0.307012157681444
OSSMon 2017 2017-05-22 484579 6273740 VAI 0.898522248147693 0.448237750214909
OSSMon 2018 2018-10-12 484579 6273740 VAI 0.499962055225574 0.269102754762411
OSSMon 2019 2019-05-14 484579 6273740 VAI 0.269617865281809 0.105813250410296
OSSMon 2020 2020-06-26 484579 6273740 VAI 0.275034486232471 0.0627119431411716
PETSau 1994 1994-06-23 524948 6351860 CHE 23.5337727917138 0.091304347826087
PETSau 1995 1995-06-22 524948 6351860 CHE 4.43996503543372 0.0228956228956229
PETSau 1996 1996-06-20 524948 6351860 CHE 9.55026815715132 0.0642857142857143
PETSau 1997 1997-06-12 524948 6351860 CHE 5.42663943831521 0.0480769230769231
PETSau 1998 1998-06-11 524948 6351860 CHE 1.19733858871882 0.0125
PETSau 1999 1999-06-10 524948 6351860 CHE 2.64476151661973 0.04
PETSau 2000 2000-06-08 524948 6351860 CHE 3.68625194435828 0.027972027972028
PETSau 2001 2001-06-07 524948 6351860 CHE 1.65215913710065 0.0161290322580645
PETSau 2006 2006-06-07 524948 6351860 CHE 0.560235231337264 0.0686813186813187
PETSau 2006 2006-06-07 524948 6351860 CHE 0.196617108381814 0.0808015513897867
PETSau 1994 1994-06-23 524948 6351860 GOU 0.235788322775677 0.0260869565217391
PETSau 1995 1995-06-22 524948 6351860 GOU 0.121405788102467 0.0175084175084175
PETSau 1996 1996-06-20 524948 6351860 GOU 0.662488517243904 0.110714285714286
PETSau 1997 1997-06-12 524948 6351860 GOU 0.292248255634162 0.0211538461538462
PETSau 1999 1999-06-10 524948 6351860 GOU 0.229332489274087 0.0163636363636364
PETSau 2000 2000-06-08 524948 6351860 GOU 0.0223119209025942 0.0034965034965035
PETSau 2001 2001-06-07 524948 6351860 GOU 0.00886466667981489 0.00115207373271889
PETSau 2006 2006-06-07 524948 6351860 GOU 0.714629574337706 0.134669252316311
PETSau 2006 2006-06-07 524948 6351860 GOU 0.779734970911442 0.202003878474467
PETSau 1994 1994-06-23 524948 6351860 VAI 0.211233627026328 0.169565217391304
PETSau 1995 1995-06-22 524948 6351860 VAI 0.0570905524954555 0.0323232323232323
PETSau 1996 1996-06-20 524948 6351860 VAI 0.0814893907734648 0.0303571428571429
PETSau 1997 1997-06-12 524948 6351860 VAI 0.0643387467848608 0.0288461538461538
PETSau 1998 1998-06-11 524948 6351860 VAI 0.064706410600891 0.0229166666666667
PETSau 1999 1999-06-10 524948 6351860 VAI 0.0461085420863836 0.0181818181818182
PETSau 2000 2000-06-08 524948 6351860 VAI 0.0922062133548371 0.0384615384615385
PETSau 2001 2001-06-07 524948 6351860 VAI 0.0194647649575455 0.00460829493087558
PETSau 2006 2006-06-07 524948 6351860 VAI 0.029663607717937 0.0148136177547942
TARMil 1998 1998-09-17 706863 6334360 CHE 0.0817184216670558 0.364230679430306
TARMil 1998 1998-09-17 706863 6334360 CHE 0.242809739781697 0.154097595143591
TARMil 1999 1999-09-02 706863 6334360 CHE 0.687821112508695 0.114474688374459
TARMil 2000 2000-09-18 706863 6334360 CHE 1.50010239688006 0.00638977635782748
TARMil 2005 2005-09-19 706863 6334360 CHE 0.0863557858376511 0.379965457685665
TARMil 2005 2005-09-19 706863 6334360 CHE 4.04308499144741 0.595854922279793
TARMil 2008 2008-09-12 706863 6334360 CHE 2.19258884130016 0.0176
TARMil 2009 2009-09-10 706863 6334360 CHE 0.351289860799828 0.408
TARMil 2009 2009-09-10 706863 6334360 CHE 0.493912546308581 0.06
TARMil 2010 2010-09-13 706863 6334360 CHE 0.1416 0.22
TARMil 2010 2010-09-13 706863 6334360 CHE 1.14960660240069 0.036
TARMil 2011 2011-09-21 706863 6334360 CHE 0.1608 0.1544
TARMil 2011 2011-09-21 706863 6334360 CHE 1.11656140475442 0.0536
TARMil 2012 2012-09-05 706863 6334360 CHE 2.37991074322644 0.048
TARMil 2013 2013-09-02 706863 6334360 CHE 2.25880988926294 0.0352
TARMil 2013 2013-09-02 706863 6334360 CHE 0.0416 0.0808
TARMil 2014 2014-09-09 706863 6334360 CHE 0.361437505037402 0.0432
TARMil 2014 2014-09-09 706863 6334360 CHE 0.0368 0.0368
TARMil 2015 2015-09-21 706863 6334360 CHE 1.56127764836427 0.0424
TARMil 2016 2016-09-05 706863 6334360 CHE 0.0488 0.0472
TARMil 2016 2016-09-05 706863 6334360 CHE 1.43144434547583 0.0424
TARMil 2017 2017-09-04 706863 6334360 CHE 0.0312 0.0656
TARMil 2017 2017-09-04 706863 6334360 CHE 4.59001284824931 0.0816
TARMil 2018 2018-09-03 706863 6334360 CHE 9.90849522220184 0.1136
TARMil 2019 2019-09-16 706863 6334360 CHE 5.5881880867337 0.156
TARMil 2020 2020-09-15 706863 6334360 CHE 8.29792954753168 0.0912
TARMil 1998 1998-09-17 706863 6334360 GOU 4.20230403423589 0.896567826289984
TARMil 1998 1998-09-17 706863 6334360 GOU 0.273173009572729 0.359561055335046
TARMil 1999 1999-09-02 706863 6334360 GOU 2.55000381930773 0.417196642075808
TARMil 2000 2000-09-18 706863 6334360 GOU 8.54458922075134 1.24281150159744
TARMil 2005 2005-09-19 706863 6334360 GOU 10.9239846912424 2.12003454231434
TARMil 2005 2005-09-19 706863 6334360 GOU 1.43350604490501 0.483592400690846
TARMil 2008 2008-09-12 706863 6334360 GOU 0.680263795762153 0.092
TARMil 2008 2008-09-12 706863 6334360 GOU 0.0872 0.0888
TARMil 2009 2009-09-10 706863 6334360 GOU 0.503124688496186 0.072
TARMil 2009 2009-09-10 706863 6334360 GOU 1.25197983097409 0.2472
TARMil 2010 2010-09-13 706863 6334360 GOU 0.2512 0.1136
TARMil 2010 2010-09-13 706863 6334360 GOU 0.583960300682555 0.084
TARMil 2011 2011-09-21 706863 6334360 GOU 0.890578760576776 0.0952
TARMil 2011 2011-09-21 706863 6334360 GOU 0.4736 0.2024
TARMil 2012 2012-09-05 706863 6334360 GOU 0.608 0.1536
TARMil 2012 2012-09-05 706863 6334360 GOU 0.29921711812905 0.056
TARMil 2018 2018-09-03 706863 6334360 GOU 0.829766081062792 0.1456
TARMil 2019 2019-09-16 706863 6334360 GOU 1.13013806361808 0.2088
TARMil 2020 2020-09-15 706863 6334360 GOU 1.30672934723551 0.1648
TARMil 1998 1998-09-17 706863 6334360 VAI 0.0472328284984261 0.042026616857343
TARMil 1999 1999-09-02 706863 6334360 VAI 0.0711725014679514 0.0457898753497838
TARMil 2000 2000-09-18 706863 6334360 VAI 0.271559107829411 0.115015974440895
TARMil 2005 2005-09-19 706863 6334360 VAI 1.0546100750156 0.509499136442142
TARMil 2005 2005-09-19 706863 6334360 VAI 0.345423143350604 0.198618307426598
TARMil 2008 2008-09-12 706863 6334360 VAI 0.2888 0.2232
TARMil 2008 2008-09-12 706863 6334360 VAI 0.0598063802175306 0.048
TARMil 2009 2009-09-10 706863 6334360 VAI 0.129836674285123 0.0976
TARMil 2009 2009-09-10 706863 6334360 VAI 0.845866918774736 0.628
TARMil 2010 2010-09-13 706863 6334360 VAI 0.100295051030947 0.0608
TARMil 2010 2010-09-13 706863 6334360 VAI 0.148 0.1536
TARMil 2011 2011-09-21 706863 6334360 VAI 0.3984 0.244
TARMil 2011 2011-09-21 706863 6334360 VAI 0.0808839051265552 0.048
TARMil 2012 2012-09-05 706863 6334360 VAI 0.0656 0.0688
TARMil 2012 2012-09-05 706863 6334360 VAI 0.0405617723112123 0.0304
TARMil 2013 2013-09-02 706863 6334360 VAI 0.062311917658638 0.024
TARMil 2013 2013-09-02 706863 6334360 VAI 0.0856 0.0352
TARMil 2014 2014-09-09 706863 6334360 VAI 0.0608983700539965 0.024
TARMil 2014 2014-09-09 706863 6334360 VAI 0.0856 0.0384
TARMil 2015 2015-09-21 706863 6334360 VAI 0.0557515270903026 0.0192
TARMil 2016 2016-09-05 706863 6334360 VAI 0.0950251337919752 0.0472
TARMil 2016 2016-09-05 706863 6334360 VAI 0.1112 0.0784
TARMil 2017 2017-09-04 706863 6334360 VAI 0.0550604016820154 0.0408
TARMil 2017 2017-09-04 706863 6334360 VAI 0.0408 0.028
TARMil 2018 2018-09-03 706863 6334360 VAI 0.123941375331395 0.0656
TARMil 2019 2019-09-16 706863 6334360 VAI 0.0712657617758317 0.0608
TARMil 2020 2020-09-15 706863 6334360 VAI 0.0907750285626632 0.0544
TESSai 1994 1994-09-02 527049 1885664 CHE 3.52633148835063 0.0525252525252525
TESSai 1995 1995-09-27 527049 1885664 CHE 2.41524177640325 0.141284403669725
TESSai 1996 1996-09-17 527049 1885664 CHE 1.71686879768503 0.0890909090909091
TESSai 1997 1997-09-25 527049 1885664 CHE 2.51962393591346 0.00892857142857143
TESSai 1998 1998-09-18 527049 1885664 CHE 1.91784587818533 0.0573613766730402
TESSai 1999 1999-09-08 527049 1885664 CHE 0.880926099545706 0.0183946488294314
TESSai 2000 2000-09-14 527049 1885664 CHE 1.90876243003071 0.0429042904290429
TESSai 2006 2006-05-24 527049 1885664 CHE 0.191228070175439 0.056140350877193
TESSai 2006 2006-05-24 527049 1885664 CHE 2.51437336659689 0.087719298245614
TESSai 1994 1994-09-02 527049 1885664 GOU 1.01827565668774 0.135353535353535
TESSai 1995 1995-09-27 527049 1885664 GOU 0.835092823744644 0.209174311926606
TESSai 1996 1996-09-17 527049 1885664 GOU 1.24411630021487 0.189090909090909
TESSai 1997 1997-09-25 527049 1885664 GOU 0.740563334385059 0.105357142857143
TESSai 1998 1998-09-18 527049 1885664 GOU 0.826483212702826 0.233269598470363
TESSai 1999 1999-09-08 527049 1885664 GOU 0.624381669125321 0.125418060200669
TESSai 2000 2000-09-14 527049 1885664 GOU 0.513715804988937 0.0627062706270627
TESSai 2006 2006-05-24 527049 1885664 GOU 2.20175438596491 0.326315789473684
TESSai 2006 2006-05-24 527049 1885664 GOU 1.25145594125786 0.180701754385965
TESSai 1994 1994-09-02 527049 1885664 VAI 0.00310060933552838 0.00808080808080808
TESSai 1995 1995-09-27 527049 1885664 VAI 0.04100786648996 0.0330275229357798
TESSai 1996 1996-09-17 527049 1885664 VAI 0.149390007237916 0.0836363636363636
TESSai 1997 1997-09-25 527049 1885664 VAI 0.0831049689257229 0.0464285714285714
TESSai 1998 1998-09-18 527049 1885664 VAI 0.00144593083023799 0.00191204588910134
TESSai 1999 1999-09-08 527049 1885664 VAI 0.0253998782327547 0.0117056856187291
TESSai 2000 2000-09-14 527049 1885664 VAI 0.112809059642083 0.0445544554455446
TESSai 2006 2006-05-24 527049 1885664 VAI 0.428070175438596 0.189473684210526
